date,ticker,money,price,shares,total ,fees,sharpe
2023-01-06,INTC,310606.5352607729,27.9926815032959,300,8397.80445098877,688.70,2.2551349262167326
2023-01-06,JNJ,310606.5352607729,173.6231231689453,300,52086.936950683594,688.70,2.2551349262167326
2023-01-06,JPM,310606.5352607729,134.10971069335938,300,40232.91320800781,688.70,2.2551349262167326
2023-01-06,KO,310606.5352607729,61.46095275878906,0,0.0,688.70,2.2551349262167326
2023-01-06,MCD,310606.5352607729,262.0135803222656,0,0.0,688.70,2.2551349262167326
2023-01-06,MMM,310606.5352607729,117.54349517822266,300,35263.0485534668,688.70,2.2551349262167326
2023-01-06,MRK,310606.5352607729,111.71414947509766,300,33514.2448425293,688.70,2.2551349262167326
2023-01-06,MSFT,310606.5352607729,222.54156494140625,0,0.0,688.70,2.2551349262167326
2023-01-06,NKE,310606.5352607729,122.50318908691406,0,0.0,688.70,2.2551349262167326
2023-01-06,PG,310606.5352607729,149.16720581054688,300,44750.16174316406,688.70,2.2551349262167326
2023-01-06,TRV,310606.5352607729,188.6650390625,0,0.0,688.70,2.2551349262167326
2023-01-06,UNH,310606.5352607729,480.83685302734375,300,144251.05590820312,688.70,2.2551349262167326
2023-01-06,V,310606.5352607729,215.6323699951172,0,0.0,688.70,2.2551349262167326
2023-01-06,VZ,310606.5352607729,38.65144348144531,0,0.0,688.70,2.2551349262167326
2023-01-06,WBA,310606.5352607729,33.770118713378906,300,10131.035614013672,688.70,2.2551349262167326
2023-01-06,WMT,310606.5352607729,48.19160842895508,0,0.0,688.70,2.2551349262167326
2023-01-09,AAPL,79559.6331686022,129.26162719726562,400,51704.65087890625,919.52,0.45062883325466496
2023-01-09,AMGN,79559.6331686022,259.0462341308594,0,0.0,919.52,0.45062883325466496
2023-01-09,AXP,79559.6331686022,148.24281311035156,0,0.0,919.52,0.45062883325466496
2023-01-09,BA,79559.6331686022,208.57000732421875,0,0.0,919.52,0.45062883325466496
2023-01-09,CAT,79559.6331686022,240.5580596923828,0,0.0,919.52,0.45062883325466496
2023-01-09,CRM,79559.6331686022,147.10000610351562,0,0.0,919.52,0.45062883325466496
2023-01-09,CSCO,79559.6331686022,47.14493179321289,400,18857.972717285156,919.52,0.45062883325466496
2023-01-09,CVX,79559.6331686022,166.73782348632812,400,66695.12939453125,919.52,0.45062883325466496
2023-01-09,DIS,79559.6331686022,94.4621353149414,400,37784.85412597656,919.52,0.45062883325466496
2023-01-09,GS,79559.6331686022,339.7481384277344,400,135899.25537109375,919.52,0.45062883325466496
2023-01-09,HD,79559.6331686022,307.3674011230469,400,122946.96044921875,919.52,0.45062883325466496
2023-01-09,HON,79559.6331686022,204.9920196533203,0,0.0,919.52,0.45062883325466496
2023-01-09,IBM,79559.6331686022,135.52236938476562,0,0.0,919.52,0.45062883325466496
2023-01-09,INTC,79559.6331686022,28.55779457092285,400,11423.11782836914,919.52,0.45062883325466496
2023-01-09,JNJ,79559.6331686022,169.12481689453125,400,67649.9267578125,919.52,0.45062883325466496
2023-01-09,JPM,79559.6331686022,133.55552673339844,400,53422.210693359375,919.52,0.45062883325466496
2023-01-09,KO,79559.6331686022,60.69511413574219,0,0.0,919.52,0.45062883325466496
2023-01-09,MCD,79559.6331686022,259.8550109863281,0,0.0,919.52,0.45062883325466496
2023-01-09,MMM,79559.6331686022,117.6084213256836,400,47043.36853027344,919.52,0.45062883325466496
2023-01-09,MRK,79559.6331686022,107.37555694580078,400,42950.22277832031,919.52,0.45062883325466496
2023-01-09,MSFT,79559.6331686022,224.70831298828125,0,0.0,919.52,0.45062883325466496
2023-01-09,NKE,79559.6331686022,122.81800079345705,0,0.0,919.52,0.45062883325466496
2023-01-09,PG,79559.6331686022,147.3452606201172,400,58938.104248046875,919.52,0.45062883325466496
2023-01-09,TRV,79559.6331686022,184.0425567626953,0,0.0,919.52,0.45062883325466496
2023-01-09,UNH,79559.6331686022,480.8957214355469,400,192358.28857421875,919.52,0.45062883325466496
2023-01-09,V,79559.6331686022,216.47409057617188,0,0.0,919.52,0.45062883325466496
2023-01-09,VZ,79559.6331686022,38.49604415893555,0,0.0,919.52,0.45062883325466496
2023-01-09,WBA,79559.6331686022,33.53028869628906,400,13412.115478515625,919.52,0.45062883325466496
2023-01-09,WMT,79559.6331686022,47.59077453613281,0,0.0,919.52,0.45062883325466496
2023-01-10,AAPL,9.93788212416871,129.83766174316406,400.0,51935.064697265625,998.99,2.4860244526241964
2023-01-10,AMGN,9.93788212416871,262.6521301269531,0,0.0,998.99,2.4860244526241964
2023-01-10,AXP,9.93788212416871,149.8198699951172,0,0.0,998.99,2.4860244526241964
2023-01-10,BA,9.93788212416871,206.69000244140625,0,0.0,998.99,2.4860244526241964
2023-01-10,CAT,9.93788212416871,244.3524169921875,0,0.0,998.99,2.4860244526241964
2023-01-10,CRM,9.93788212416871,147.44000244140625,0,0.0,998.99,2.4860244526241964
2023-01-10,CSCO,9.93788212416871,47.368133544921875,500,23684.066772460938,998.99,2.4860244526241964
2023-01-10,CVX,9.93788212416871,167.55638122558594,500,83778.19061279297,998.99,2.4860244526241964
2023-01-10,DIS,9.93788212416871,95.24957275390624,500,47624.78637695312,998.99,2.4860244526241964
2023-01-10,GS,9.93788212416871,343.9444580078125,458.0,157526.56176757812,998.99,2.4860244526241964
2023-01-10,HD,9.93788212416871,310.09478759765625,400.0,124037.9150390625,998.99,2.4860244526241964
2023-01-10,HON,9.93788212416871,205.6439514160156,0,0.0,998.99,2.4860244526241964
2023-01-10,IBM,9.93788212416871,136.7024688720703,0,0.0,998.99,2.4860244526241964
2023-01-10,INTC,9.93788212416871,28.68446159362793,409.0,11731.944791793823,998.99,2.4860244526241964
2023-01-10,JNJ,9.93788212416871,168.72024536132812,500,84360.12268066406,998.99,2.4860244526241964
2023-01-10,JPM,9.93788212416871,134.75137329101562,400.0,53900.54931640625,998.99,2.4860244526241964
2023-01-10,KO,9.93788212416871,60.229793548583984,0,0.0,998.99,2.4860244526241964
2023-01-10,MCD,9.93788212416871,261.46905517578125,0,0.0,998.99,2.4860244526241964
2023-01-10,MMM,9.93788212416871,118.85139465332033,500,59425.69732666016,998.99,2.4860244526241964
2023-01-10,MRK,9.93788212416871,107.7938461303711,400.0,43117.53845214844,998.99,2.4860244526241964
2023-01-10,MSFT,9.93788212416871,226.41995239257812,0,0.0,998.99,2.4860244526241964
2023-01-10,NKE,9.93788212416871,123.7918701171875,0,0.0,998.99,2.4860244526241964
2023-01-10,PG,9.93788212416871,147.19989013671875,400.0,58879.9560546875,998.99,2.4860244526241964
2023-01-10,TRV,9.93788212416871,186.0861968994141,0,0.0,998.99,2.4860244526241964
2023-01-10,UNH,9.93788212416871,476.91168212890625,400.0,190764.6728515625,998.99,2.4860244526241964
2023-01-10,V,9.93788212416871,218.93988037109375,0,0.0,998.99,2.4860244526241964
2023-01-10,VZ,9.93788212416871,39.0357551574707,0,0.0,998.99,2.4860244526241964
2023-01-10,WBA,9.93788212416871,33.85314178466797,400.0,13541.256713867188,998.99,2.4860244526241964
2023-01-10,WMT,9.93788212416871,47.56122970581055,0,0.0,998.99,2.4860244526241964
